WEAPON_SOURCE_COUNTRY,WEAPON_DEPLOYMENT_LOCATION,Data.Source,Location.Cordinates.Latitude,Location.Cordinates.Longitude,Data.Magnitude.Body,Data.Magnitude.Surface,Location.Cordinates.Depth,Data.Yeild.Lower,Data.Yeild.Upper,data_Purpose,Data.Name,Data.Type,Date.Day,Date.Month,Date_Year
USA,Nts,ISC,37.12,-116.05,5.8,0,0,220,220,wr,Carpetbag,Shaft,17,12,1970
USA,Nts,ISC,37.12,-116.09,5.1,0,0,10,10,wr,Baneberry,Shaft,18,12,1970
USSR,Mangy Kazakh,ISC,43.81,54.82,6,0,0,75,75,Pne,Nan,Shaft,23,12,1970
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,We,Nan,Tunnel,29,1,1971
USSR,Semi Kazakh,UGS,49.7,78.2,5.8,0,0,20,150,Pne,Nan,Tunnel,22,3,1971
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,22,3,1971
USSR,Perm Russ,UGS,61.3,56.5,5.6,0,0,15,15,Pne,Taiga,Shaft,23,3,1971
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.23,0.23,Pne,Nan,Tunnel,9,4,1971
USSR,Semi Kazakh,UGS,49.8,78.1,5.9,0,0,90,90,wr,Nan,Tunnel,25,4,1971
USSR,Semi Kazakh,UGS,49.8,78.2,5.2,0,0,0.001,20,wr,Nan,Tunnel,25,5,1971
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,200,wr,Dione,Balloon,5,6,1971
USSR,Semi Kazakh,UGS,50,77.8,5.5,0,0,16,16,wr,Nan,Shaft,6,6,1971
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,1000,We,Encelade,Balloon,12,6,1971
USA,Nts,UGS,37,-116,4.9,0,0,0,20,wr,Embudo,Shaft,16,6,1971
USSR,Semi Kazakh,UGS,50,77.7,5.5,0,0,0.001,20,wr,Nan,Shaft,19,6,1971
USA,Nts,UGS,37,-116,4.8,0,0,20,200,wr,Laguna,Shaft,23,6,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Dexter,Shaft,23,6,1971
USA,Nts,UGS,37.1,-116.1,5.2,0,0,20,200,wr,Harebell,Shaft,24,6,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,We,Camphor,Tunnel,29,6,1971
USSR,Semi Kazakh,UGS,50,79.1,5.4,0,0,0.001,20,wr,Nan,Shaft,30,6,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,Pne:V,Diamond Mine,Tunnel,1,7,1971
USSR,Ural Russ,DOE,64,55,0,0,0,2.3,2.3,Pne,Globus,Shaft,2,7,1971
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,20,wr,Japet,Balloon,4,7,1971
USA,Nts,UGS,37.1,-116.1,5.5,0,0,83,83,Pne:Plo,Kiniata,Shaft,8,7,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Bracken,Shaft,9,7,1971
USSR,Ural Russ,UGS,64.2,55.2,5.3,0,0,2.3,2.3,Pne,Globus,Shaft,10,7,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Apodaca,Shaft,21,7,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Barranca,Shaft,4,8,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Nama A/M,Shaft,5,8,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Baltic,Shaft,6,8,1971
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,20,wr,Phoebe,Balloon,8,8,1971
FRANCE,Mururoa,UGS,-21.9,-139,4.7,0,0,0,1000,wr,Rhea,Balloon,14,8,1971
USA,Nts,UGS,37.1,-116,5.4,0,0,20,200,wr,Algodones,Shaft,18,8,1971
USSR,Ural Russ,UGS,57.8,41.1,4.5,0,0,2.3,2.3,Pne,Globus,Shaft,19,9,1971
USA,Nts,DIS,37.07,-115.97,0,0,0,0,20,Se,Frijoles,Shaft,22,9,1971
USSR,Nz Russ,UGS,73.4,55.1,6.4,5.2,0,150,1500,wr,Nan,Tunnel,27,9,1971
USA,Nts,UGS,37,-116,4.4,0,0,0,20,wr,Pedernal,Shaft,29,9,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Chantilly,Shaft,29,9,1971
USSR,Arkhan Russ,UGS,61.6,47.1,5.1,0,0,2.3,2.3,Pne,Globus,Shaft,4,10,1971
USA,Nts,UGS,37.1,-116,4.7,0,0,0,20,wr,Cathay,Shaft,8,10,1971
USSR,Semi Kazakh,UGS,50,77.7,5.4,0,0,12,12,wr,Nan,Shaft,9,10,1971
USA,Nts,DIS,37.32,-116.14,0,0,0,0,20,wr,Lagoon,Shaft,14,10,1971
USSR,Semi Kazakh,UGS,50,77.6,5.6,0,0,23,23,wr,Nan,Shaft,21,10,1971
USSR,Orenbg Russ,UGS,51.6,54.5,5.3,0,0,15,15,Pne,Sapfir,Shaft,22,10,1971
USA,Amchitka Ak,UGS,51.5,179.1,6.8,5.7,0,0,5000,wr,Cannikin,Shaft,6,11,1971
CHINA,Lop Nor,DOE,41.5,89,0,0,0,15,15,wr,Nan,Tower,18,11,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,We,Diagonal Line,Shaft,24,11,1971
USSR,Semi Kazakh,UGS,49.8,78.1,5.5,0,0,0,20,wr,Nan,Tunnel,29,11,1971
USA,Nts,DIS,37.16,-116.15,0,0,0,0,20,wr,Parnassia,Shaft,30,11,1971
USA,Nts,UGS,37.1,-116.1,4.7,0,0,20,200,wr,Chaenactis,Shaft,14,12,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Hospah,Shaft,14,12,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Yerba,Shaft,14,12,1971
USSR,Semi Kazakh,UGS,50,77.9,4.9,0,0,0.001,20,We,Nan,Tunnel,15,12,1971
USSR,Azgir Kazakh,UGS,47.9,48.2,6,0,0,64,64,Pne,Nan,Shaft,22,12,1971
USSR,Semi Kazakh,UGS,49.8,78.1,5.8,0,0,20,150,wr,Nan,Tunnel,30,12,1971
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,30,12,1971
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Mescalero,Shaft,5,1,1972
CHINA,Lop Nor,DOE,41.5,89,0,0,0,8,8,wr,Nan,Airdrop,7,1,1972
USA,Nts,DIS,36.98,-115.81,0,0,0,0,20,wr,Cowles,Shaft,3,2,1972
USSR,Semi Kazakh,UGS,50,78.9,5.5,0,0,16,16,wr,Nan,Shaft,10,2,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Dianthus,Shaft,17,2,1972
USSR,Semi Kazakh,UGS,49.8,78.2,5.5,0,0,0.001,20,wr,Nan,Tunnel,10,3,1972
CHINA,Lop Nor,DOE,41.5,89,0,0,0,170,170,wr,Nan,Airdrop,18,3,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Sappho,Shaft,23,3,1972
USSR,Semi Kazakh,UGS,49.7,78.2,5.2,0,0,0,20,wr,Nan,Tunnel,28,3,1972
USA,Nts,DIS,36.97,-116.05,0,0,0,0,20,wr,Onaja/Ocate,Shaft,30,3,1972
USSR,Mary Turkmen,DOE,37.4,62,0,0,0,15,15,Pne,Crater,Shaft,11,4,1972
USA,Nts,UGS,37.122,-116.083,4.6,0,0,0,20,wr,Longchamps,Shaft,19,4,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Jicarilla,Shaft,19,4,1972
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,20,4,1972
USA,Nts,UGS,37.2,-116.2,5,0,0,0,20,We,Misty North,Tunnel,2,5,1972
USA,Nts,DIS,37.25,-116.11,0,0,0,0,20,wr,Kara,Shaft,11,5,1972
USA,Nts,UGS,37.12,-116.088,4.4,0,0,0,20,wr,Zinnia,Shaft,17,5,1972
USA,Nts,UGS,37.004,-116.002,4.9,0,0,0,20,wr,Monero,Shaft,19,5,1972
USSR,Semi Kazakh,UGS,49.8,78.2,5.5,0,0,0.001,20,We,Nan,Tunnel,7,6,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Merida,Shaft,7,6,1972
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,20,wr,Umbriel,Balloon,25,6,1972
USA,Nts,DIS,37.12,-116.04,0,0,0,0,20,wr,Capitan,Shaft,28,6,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Haplopappus,Shaft,28,6,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Tajique,Shaft,28,6,1972
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,20,wr,Titania,Balloon,30,6,1972
USSR,Semi Kazakh,UGS,49.7,78,4.4,0,0,0.001,20,We,Nan,Tunnel,6,7,1972
USSR,Ukraine,DOE,0,0,0,0,0,3.8,3.8,Pne,Fakel,Shaft,9,7,1972
USA,Nts,UGS,37.215,-116.183,5,0,0,0,20,We,Diamond Sculls,Tunnel,20,7,1972
USA,Nts,DIS,37.02,-116.03,0,0,0,0,20,wr,Atarque,Shaft,25,7,1972
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,20,wr,Oberon,Balloon,27,7,1972
USSR,Nz Russ,MTM,71,54,0,0,0,0.001,20,Fms,Nan,Shaft,27,7,1972
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,0,Se,Ariel,Tower,31,7,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Ceb/Cuch/Sol,Shaft,9,8,1972
USSR,Semi Kazakh,UGS,49.8,78.1,5.2,0,0,8,8,We,Nan,Tunnel,16,8,1972
USSR,Kazakh,UGS,49.5,48.2,5.7,0,0,6.6,6.6,Pne,Region,Shaft,20,8,1972
USSR,Semi Kazakh,UGS,50,77,5.5,0,0,0.001,20,wr,Nan,Shaft,26,8,1972
USSR,Nz Russ,UGS,73.3,55.1,6.3,4.7,0,20,1500,wr,Nan,Tunnel,28,8,1972
USSR,Semi Kazakh,UGS,50,77.7,5.1,0,0,2,2,wr,Nan,Shaft,2,9,1972
USSR,Murm Russ,UGS,67.7,33.4,4.6,0,0,2.1,2.1,Pne,Dnepr-1,Tunnel,4,9,1972
USSR,Orenbg Russ,UGS,52.1,52,5.1,0,0,2.3,2.3,Pne,Region,Shaft,21,9,1972
USA,Nts,UGS,37.082,-116.037,5.7,4.3,0,20,200,wr,Oscuro,Shaft,21,9,1972
USA,Nts,UGS,37.122,-116.085,4.4,0,0,15,15,wr,Delphinium,Shaft,26,9,1972
USSR,Kalmyk Russ,UGS,46.8,45,5.8,0,0,6.6,6.6,Pne,Region,Shaft,3,10,1972
USSR,Semi Kazakh,UGS,49.9,78.8,6.2,0,0,165,165,wr,Nan,Shaft,2,11,1972
USA,Nts,DIS,37.25,-116.32,0,0,0,0,20,wr,Akbar,Shaft,9,11,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Arsenate,Shaft,9,11,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Canna U/L,Shaft,17,11,1972
USSR,Orenbg Russ,UGS,52.8,51.1,4.7,0,0,2.3,2.3,Pne,Region,Shaft,24,11,1972
USSR,Kazakh,UGS,51.8,64.2,5.2,0,0,6.6,6.6,Pne,Region,Shaft,24,11,1972
USSR,Semi Kazakh,UGS,49.8,78.1,5.7,0,0,0,150,wr,Nan,Tunnel,10,12,1972
USSR,Semi Kazakh,UGS,50.1,78.8,0,0,0,140,140,Pne,Nan,Shaft,10,12,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Tuloso,Shaft,12,12,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Solanum,Shaft,14,12,1972
USA,Nts,UGS,37.14,-116.083,5,0,0,0,20,We,Flax Source,Shaft,21,12,1972
USA,Nts,DOE,37,-116,0,0,0,0,200,We,Flax T/B,Shaft,21,12,1972
USSR,Semi Kazakh,DOE,51.7,77.2,0,0,0,0.001,20,wr,Nan,Tunnel,28,12,1972
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Alumroot,Shaft,14,2,1973
USSR,Semi Kazakh,UGS,49.8,78.2,5.6,0,0,20,150,wr,Nan,Tunnel,16,2,1973
USA,Nts,UGS,37.103,-116.027,5.4,0,0,20,200,wr,Miera,Shaft,8,3,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Gazook,Shaft,23,3,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Natoma,Shaft,5,4,1973
USSR,Semi Kazakh,UGS,50,77.7,5.4,0,0,0.001,20,wr,Nan,Shaft,19,4,1973
USA,Nts,UGS,37.005,-116.028,4.7,0,0,0,20,wr,Angus/Velarde,Shaft,25,4,1973
USA,Nts,UGS,37.123,-116.059,5.6,0,0,90,90,wr,Starwort,Shaft,26,4,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Colmor,Shaft,26,4,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Mesita,Shaft,9,5,1973
USA,Rifle Co,UGS,39.793,-108.366,5.4,4.1,0,33,33,Pne:Plo,Rio Blanco 1-3,Shaft,17,5,1973
USA,Nts,DOE,37.18,-116.09,0,0,0,0,20,wr,Cabresto,Shaft,24,5,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Kashan,Shaft,24,5,1973
USA,Nts,UGS,37.185,-116.215,5.1,0,0,0,20,We,Dido Queen,Tunnel,5,6,1973
USA,Nts,UGS,37.245,-116.346,6.1,0,0,200,1000,wr,Almendro,Shaft,6,6,1973
USA,Nts,UGS,37.1,-116,5.3,0,0,20,200,wr,Potrillo,Shaft,21,6,1973
CHINA,Lop Nor,UGS,40.6,89.5,4.8,0,0,0,0,wr,Nan,Airdrop,27,6,1973
USA,Nts,UGS,37.148,-116.086,4.9,0,0,20,200,wr,Portulaca,Shaft,28,6,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Sileke,Shaft,28,6,1973
USSR,Semi Kazakh,UGS,49.8,78.1,5.4,0,0,0,20,Sam,Nan,Tunnel,10,7,1973
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,20,wr,Euterpe,Balloon,21,7,1973
USSR,Semi Kazakh,UGS,50,78.9,6.3,4.7,0,150,1500,Pne,Nan,Shaft,23,7,1973
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,20,wr,Melpomene,Balloon,28,7,1973
USSR,Kazakh,UGS,42.7,67.4,5.3,0,0,6.3,6.3,Pne,Meridian,Shaft,15,8,1973
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,20,wr,Pallas,Balloon,18,8,1973
FRANCE,Mururoa,DOE,-22,-139,0,0,0,0,20,wr,Parthenope,Balloon,24,8,1973
USSR,Kazakh,UGS,50.5,68.4,5.3,0,0,6.3,6.3,Pne,Meridian,Shaft,28,8,1973
FRANCE,W Mururoa,DIS,-22,-140,0,0,0,0,20,wr,Tamara,Airdrop,28,8,1973
USSR,Nz Russ,UGS,73.3,55.2,6.8,5,0,150,10000,wr,Nan,Tunnel,12,9,1973
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,0,wr,Vesta,Tower,13,9,1973
USSR,Kazakh,UGS,45.6,67.8,5.2,0,0,6.3,6.3,Pne,Meridian,Shaft,19,9,1973
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,wr,Nan,Shaft,20,9,1973
USSR,Nz Russ,UGS,70.8,53.9,6,4.9,0,20,150,Fms,Nan,Shaft,27,9,1973
USSR,Orenbg Russ,UGS,51.6,54.6,5.2,0,0,10,10,Pne,Sapfir,Shaft,30,9,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Polygonum,Shaft,2,10,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Waller,Shaft,2,10,1973
USA,Nts,UGS,37.2,-116.203,4.8,0,0,0,20,We,Huscy Ace,Tunnel,12,10,1973
USSR,Semi Kazakh,UGS,49.8,78.2,5.3,4.4,0,0.001,20,We,Nan,Tunnel,26,10,1973
USSR,Bashkir Russ,UGS,53.7,55.4,4.8,0,0,10,10,Pne,Kama 2,Shaft,26,10,1973
USSR,Nz Russ,UGS,70.8,54.2,6.9,5.5,0,1500,10000,wr,Nan,Shaft,27,10,1973
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Shaft,4,11,1973
USA,Nts,UGS,36.9,-116,4.4,0,0,0,20,wr,Nan,Shaft,28,11,1973
USA,Nts,DOE,37.06,-116.57,4.4,0,0,0,20,wr,Pajara,Shaft,12,12,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Seafoam,Shaft,13,12,1973
USSR,Semi Kazakh,UGS,50,79,6,4.4,0,20,150,wr,Nan,Shaft,14,12,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Elida,Shaft,19,12,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Spar,Shaft,19,12,1973
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Tunnel,31,12,1973
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Pinedrops S/T/B,Shaft,10,1,1974
USSR,Semi Kazakh,UGS,49.9,78,4.6,0,0,0,20,We,Nan,Tunnel,30,1,1974
USA,Nts,UGS,37.104,-116.053,5.8,0,0,20,200,wr,Latir,Shaft,27,2,1974
USSR,Semi Kazakh,MTM,50,78,0,0,0,0,0.001,Sam,Nan,Tunnel,28,2,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Hulsea,Shaft,14,3,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Sapello,Shaft,12,4,1974
USSR,Semi Kazakh,DOE,50,78,0,0,0,0.001,20,wr,Nan,Shaft,16,4,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Portrero,Shaft,23,4,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Plomo,Shaft,1,5,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Jib,Shaft,8,5,1974
USSR,Semi Kazakh,UGS,49.743,78.15,5.3,0,0,0.001,20,wr,Nan,Tunnel,16,5,1974
INDIA,Pokhran,UGS,26.9,71.7,5,0,0,0,20,Pne,Nan,Shaft,18,5,1974
USA,Nts,ISC,37.06,-116.11,4.6,0,0,0,20,We,Grove,Shaft,22,5,1974
UK,Nts,UGS,37.1,-116.1,4.8,0,0,20,200,wr,Fallon,Shaft,23,5,1974
USSR,Semi Kazakh,UGS,49.952,78.844,5.9,0,0,20,150,Pne,Nan,Shaft,31,5,1974
USA,Nts,ISC,36.96,-116.02,0,0,0,0,20,wr,Nan,Shaft,6,6,1974
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Capricorne,Balloon,16,6,1974
CHINA,Lop Nor,DOE,39.5,89.4,4.6,4.3,0,200,1000,wr,Nan,Atmosph,17,6,1974
USA,Nts,UGS,37.2,-116.2,5,0,0,0,20,We,Ming Blade,Tunnel,19,6,1974
USSR,Semi Kazakh,UGS,49.889,78.115,4.7,0,0,0.001,20,We,Nan,Tunnel,25,6,1974
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,0,Se,Belier,Tower,1,7,1974
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,1000,wr,Gemeaux,Balloon,7,7,1974
USSR,Bashkir Russ,UGS,53.8,55.2,0,0,0,10,10,Pne,Kama 1,Shaft,8,7,1974
USSR,Semi Kazakh,UGS,49.789,78.139,5.3,0,0,0.001,20,wr,Nan,Shaft,10,7,1974
USA,Nts,UGS,37.068,-116.032,5.7,0,0,20,200,wr,Escaeosa,Shaft,10,7,1974
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Centaure,Balloon,17,7,1974
USA,Nts,ISC,37.09,-116.05,0,0,0,0,20,wr,Crestlake T/B,Shaft,18,7,1974
FRANCE,Wsw Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Maquis,Airdrop,25,7,1974
FRANCE,Mururoa,SPA,-22,-139,0,0,0,0,0,Se,Persee,Tower,28,7,1974
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Shaft,29,7,1974
USA,Nts,UGS,37.023,-116.036,4.6,0,0,0,20,wr,Puye,Shaft,14,8,1974
USSR,Tyumen Russ,UGS,68.913,75.899,5.5,0,0,7.6,7.6,Pne,Gorizont,Shaft,14,8,1974
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,200,wr,Scorpion,Balloon,15,8,1974
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,20,wr,Taureau,Balloon,24,8,1974
USSR,Nz Russ,UGS,73.366,55.094,6.4,5,0,0.001,1500,wr,Nan,Tunnel,29,8,1974
USSR,Komi Russ,UGS,67.233,62.119,5.2,0,0,7.6,7.6,Pne,Gorizont,Shaft,29,8,1974
USA,Nts,UGS,37.15,-116.083,5.8,0,0,20,200,wr,Portmanteau,Shaft,30,8,1974
USSR,Semi Kazakh,UGS,49.82,78.091,5.2,0,0,0.001,20,We,Nan,Tunnel,13,9,1974
FRANCE,Mururoa,WTN,-22,-139,0,0,0,0,1000,wr,Verseau,Balloon,14,9,1974
USA,Nts,ISC,36.99,-115.89,4.4,0,0,0,20,wr,Pratt,Shaft,25,9,1974
USA,Nts,UGS,37.133,-116.068,5.6,4.2,0,20,200,wr,Stanyan,Shaft,26,9,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Trumbull,Shaft,26,9,1974
USSR,Jakuts Russ,MTM,0,0,0,0,0,1.7,1.7,Pne,Kristall,Shaft,2,10,1974
USSR,Semi Kazakh,UGS,49.972,78.96,5.5,0,0,0.001,20,We,Nan,Shaft,16,10,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Estaca,Shaft,17,10,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,We,Hybla Fair,Tunnel,28,10,1974
USSR,Nz Russ,UGS,70.817,54.063,6.7,5.3,0,1500,10000,wr,Nan,Shaft,2,11,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Temescal,Shaft,2,11,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Puddle,Shaft,26,11,1974
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Shaft,28,11,1974
USSR,Semi Kazakh,UGS,49.908,77.648,4.7,0,0,1.7,1.7,Pne,Lazurit,Shaft,7,12,1974
USSR,Semi Kazakh,UGS,49.755,78.064,5,0,0,0.001,20,wr,Nan,Tunnel,16,12,1974
USSR,Semi Kazakh,UGS,49.824,78.117,4.8,0,0,3.8,3.8,Pne,Nan,Tunnel,16,12,1974
USA,Nts,ISC,37.11,-116.32,4.3,0,0,0,20,wr,Keel,Shaft,16,12,1974
USSR,Semi Kazakh,UGS,49.96,79.046,5.6,4.7,0,20,150,wr,Nan,Shaft,27,12,1974
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Portola,Shaft,6,2,1975
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Teleme,Shaft,6,2,1975
USA,Nts,DOE,37,-116,0,0,0,0,20,wr,Bilge,Shaft,19,2,1975
USSR,Semi Kazakh,ISC,49.76,78.09,5.7,0,0,0.001,20,We,Nan,Tunnel,20,2,1975
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,We,Nan,Tunnel,20,2,1975
USA,Nts,ISC,37.11,-116.06,5.7,0,0.713,20,200,wr,Topgallant,Shaft,28,2,1975
USA,Nts,ISC,37.13,-116.08,5.6,0,0.6,20,200,wr,Cabrillo,Shaft,7,3,1975
USSR,Semi Kazakh,ISC,49.76,78.23,5.4,0,0,0.001,20,wr,Nan,Tunnel,11,3,1975
USA,Nts,ISC,37.18,-116.21,4.8,0,0.305,0,20,We,Dining Car,Tunnel,5,4,1975
USA,Nts,ISC,37.11,-116.08,4.5,0,0.412,20,200,wr,Edam,Shaft,24,4,1975
USSR,Azgir Kazakh,ISC,48.1,47.2,4.7,0,0,0.35,0.35,Pne,Nan,Shaft,25,4,1975
USSR,Semi Kazakh,ISC,49.94,79.02,5.6,0,0,20,150,wr,Nan,Shaft,27,4,1975
USA,Nts,ISC,37.11,-116.03,5,0,0,20,200,wr,Obar,Shaft,30,4,1975
USA,Nts,ISC,37.22,-116.47,0,0,0.765,200,1000,wr,Tyeo,Shaft,14,5,1975
USA,Nts,ISC,37.33,-116.52,5.9,0,0.732,20,200,wr,Stilton,Shaft,3,6,1975
USA,Nts,ISC,37.09,-116.03,5.9,0,0.637,20,200,wr,Mizzeu,Shaft,3,6,1975
FRANCE,Fangataufa,WTN,-15.45,-140.5,4.8,0,0,0,5,wr,Achille,Shaft/Gr,5,6,1975
USSR,Semi Kazakh,ISC,49.75,78.08,5.5,0,0,0.001,20,Pne,Nan,Tunnel,8,6,1975
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Alviso,Shaft,11,6,1975
USA,Nts,DOE,37,-116,0,0,0,0,20,Se,Futtock,Shaft,18,6,1975
USA,Nts,ISC,37.35,-116.32,5.9,0,0.912,200,1000,wr,Mast,Shaft,19,6,1975
USA,Nts,ISC,37.27,-116.37,0,0,1.311,200,1000,wr,Camembert,Shaft,26,6,1975
USSR,Semi Kazakh,ISC,49.98,78.92,5,0,0,0.001,20,wr,Nan,Shaft,30,6,1975
USSR,Semi Kazakh,MTM,50,78,0,0,0,0.001,20,wr,Nan,Shaft,15,7,1975
USSR,Semi Kazakh,ISC,49.83,78.23,5.3,0,0,0.001,20,wr,Nan,Tunnel,7,8,1975
USSR,Jakuts Russ,MTM,0,0,0,0,0,7.6,7.6,Pne,Gorizont,Shaft,12,8,1975
USSR,Nz Russ,ISC,73.34,54.5,6.3,0,0,0.001,1500,We,Nan,Tunnel,23,8,1975
USA,Nts,ISC,37.02,-116.03,4.6,0,0.417,0,20,wr,Marsh,Shaft,6,9,1975
USSR,Krasno Russ,ISC,69.6,90.46,4.8,0,0,7.6,7.6,Pne,Gorizont,Shaft,29,9,1975
USSR,Semi Kazakh,HFS,55.8,75.1,4.6,0,0,0.001,20,wr,Nan,Tunnel,5,10,1975
USSR,Nz Russ,ISC,70.84,53.53,6.7,5.1,0,150,1500,wr,Nan,Shaft,18,10,1975
USSR,Nz Russ,MTM,73,55,0,0,0,150,1500,wr,Nan,Shaft,18,10,1975
USSR,Nz Russ,ISC,73.32,54.93,6.6,0,0,20,1500,wr,Nan,Tunnel,21,10,1975
USA,Nts,ISC,37.22,-116.18,4.7,0,0.348,0,20,We,Huscy Pup,Tunnel,24,10,1975
CHINA,Lop Nor,ISC,41.43,88.4,5,0,0,0,10,wr,Nan,Ug,27,10,1975
USA,Nts,ISC,37.28,-116.41,6.4,5.4,1.265,200,1000,wr,Kasseri,Shaft,28,10,1975
USSR,Semi Kazakh,ISC,49.92,78.91,5.8,6,0,20,150,wr,Nan,Shaft,29,10,1975
USA,Nts,ISC,36.99,-116.04,4.4,0,0,0,20,wr,Deck,Shaft,18,11,1975
USA,Nts,ISC,37.22,-116.37,6,0,0.817,200,1000,wr,Inlet,Shaft,20,11,1975
FRANCE,Fangataufa,WTN,-22,-139,4.9,0,0,0,20,wr,Hector,Shaft/Gr,26,11,1975
USA,Nts,ISC,37.12,-116.02,5,0,0.32,0,20,wr,Leyden,Shaft,26,11,1975
USSR,Semi Kazakh,ISC,49.81,78.24,5.1,0,0,0.001,20,wr,Nan,Tunnel,13,12,1975
USA,Nts,ISC,37.12,-116.06,5.7,4,0.716,20,200,wr,Chiberta,Shaft,20,12,1975
USSR,Semi Kazakh,ISC,50.02,78.86,5.7,5.2,0,20,150,wr,Nan,Shaft,25,12,1975
